sentence1,label
Temer altera programas sociais de Lula e Dilma - Politica - Estado de Minas https://t.co/UWSCZiJ4vF,1
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/xZFKoIK1Ih,0
Cão da PM encontra drogas e homem é preso em Montes Claros https://t.co/GtHpZAvKpV,2
RT @OGloboPolitica: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos. https://t.co/82tyxIrCW9 https://t.co/1imuf9X85A,2
"Trio é preso suspeito de roubo, tráfico e abuso sexual em Uberlândia https://t.co/IfpMHBRtE4",2
"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",0
Governo de MG põe em sigilo dados sobre voos de Pimentel https://t.co/TIrrAFLpgh,0
Fernando Pimentel entrega viaturas à PM em Governador Valadares https://t.co/oWEeXp0nyV https://t.co/L6L0NKqrna,2
"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/tlyCplvy1H",2
RT @jornalhojeemdia: Exército em Minas envia tropas para reforço da segurança no Espírito Santo https://t.co/ZMiWgnGdr9 https://t.co/Bec4OO…,2
"Três são presos após furto a loja em shopping de Varginha, MG https://t.co/aHKwAMVJpP https://t.co/q5DDAVtFXW",2
"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",0
"RT @ofalador125: Com o pai preso,filhos de Eduardo Cunha curtem a via adoidado neste verão(Jornal estado de minas)Preocupados né  ? https:/…",1
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
RT @JBarbosa2014: A FÓRMULA DO FRACASSO: O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…,0
RT @sbpaiva: Governo de Minas dá respostas à Justiça sobre calamidade financeira - Politica - Estado de Minas https://t.co/6jxqEJVYra,1
"RT @AriSirius: Corruptos do PT @bobjackk @oipanue  Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/StujBMYQTg…",0
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/H6WbEqzsUH,2
POMPÉU-MG: Assista o momento da prisão dos responsáveis pelo tiroteio em frente ao quartel… https://t.co/Ydn24BWYxp https://t.co/woZvIJ5qBP,2
"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",0
@PMMG190 - Prisão por tráfico de drogas em Mantena https://t.co/iqYDhqMqNj,2
RT @utherpendragon3: Transformou Minas numa republiqueta de negociatas um amontoado de bandidos de ratos roendo em benefício próprio tudo q…,0
"RT @MatosValtecio: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros via @UOLNoticias @UOL  https://t.co/qYsjegqK…",0
RT @implicante_org: Governo investigará se vandalismo em Brasília foi pago com dinheiro público https://t.co/AayxI4Kq4L https://t.co/wZLciT…,1
"Minas Gerais é o estado com mais universidades públicas. precisamente, 11 no total Minas amo você ♥",2
"I'm at Ibit Park in Governador Valadares, MG https://t.co/0ZgfGU6Ngy",1
"Saudade 0 (@ Tribunal de Justiça do Estado de Minas Gerais (TJMG) in Belo Horizonte, MG) https://t.co/8VCxS7OXhs",1
"RT @xandalquadros: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros  https://t.co/VARiO6nzYN",0
"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",0
PSOL vai questionar aumento de vereadores e prefeito de BH na Justiça - Politica - Estado de Minas https://t.co/8wxxPtj8Wu,0
CAMINHO DA ESCOLA   ​Prefeitos de 308 municípios de Minas Gerais receberam 401 ônibus escolares na manhã desta... https://t.co/utEaiDNB9l,2
"RT @rehventura: Eu queria ter a autoestima do Aecio. Perdeu em Minas p/ presidente, governador e agora a prefeitura, mas ainda acredita ter…",1
"RT @M0n1k1ta: El nuevo vicepresidente, Tareck El Aissami, deja un estado Aragua convertido en la región más violenta del país en 2016.",1
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros. Papai Pilantrel https://t.co/Nd57r5F6Z3 via @UOLNoticias @UOL",0
"Moradores do viaduto 9 de julho serão levados para abrigo em 90 dias, diz Doria - Politica - Estado de Minas https://t.co/9usf54UPjR",1
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
@PMMG190 - 153ª CIA PM - PM PRENDE AUTORES DE TRÁFICO DE DROGAS https://t.co/83RWQ4lRLe,2
Prefeitura de Juiz de Fora divulga convocação para educação infantil  https://t.co/b83dszsbLB,2
RT @Silvio_MKT: Pimentel MENTE! O Decreto 44.028/2005 NÃO autoriza o governador a usar aeronaves em momento de lazer.https://t.co/i7lGtHgXM…,0
Fernando Pimentel entrega viaturas à PM em Governador Valadares  https://t.co/SobrDI23Rj,2
"@andregallindo @R2renatoribeiro @JornalOGlobo Sou de minas, flamenguista e é triste, muito triste ver o maior palco do futebol neste estado.",1
"Rio e Minas Pensei que  estivessem em crise ""Governo de Minas Gerais compra mais dois helicópteros"" -  https://t.co/1HSg2dGCSZ",0
RT @corenmg: A Força Nacional do #SUS reforça ajuda ao estado de Minas Gerais. #FebreAmarela https://t.co/xEAn2b37Je,2
Prefeitura de Uberlândia decreta estado de calamidade financeira - Politica - Estado de Minas https://t.co/Zx5iPheoce,0
"PM detém grupo em atitude suspeita e impede sequestro em Pequeri, MG https://t.co/lTVo8KyBMa https://t.co/R6fCcHT7aF",2
"RT @Silvio_MKT: Fernando Pimentel PISA e COSPE em cima dos mineiros, é impressionante a cara de pau desse sujeito.https://t.co/MSqSlDMRAr",0
"Cães encontram drogas escondidas em tijolo e britas, em Montes Claros https://t.co/El6mWWYpuJ",2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"RT @Silvio_MKT: Fernando Pimentel PISA e COSPE em cima dos mineiros, é impressionante a cara de pau desse sujeito.https://t.co/MSqSlDMRAr",0
"Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/jJbbOoMr9S https://t.co/ZSyJQpjzRx",2
"#road #trip #mg #car #gopro @ Governador Valadares, Minas Gerais https://t.co/v6LZ557K6d",1
"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",0
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/hhQkz149PD,2
"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",0
"UOL: Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/xsBzC8LxlR #timbeta #sdv",1
"Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/JW6P8IN1bJ by #AcordouAcordou via @c0nvey",0
Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/aBkfbzJLCX https://t.co/dEoahRJRyP,2
RT @olelias: Governador de MG uma VERGONHA NACIONAL e cara-de-pau @GPronaldo13 @New_Delia @neusamandrade @LeilaneNeubarth @carlastrass @let…,0
Governo de Minas entrega 401 veículos para o transporte de alunos da rede pública de ensino -… https://t.co/jpe2u4rBIa,2
[Corrupção] Mais de um milhão de pessoas punidas por corrupção na China ... - Estado de Minas… https://t.co/tIzXHb6pFv,1
@PMMG190 - DOIS MENORES SÃO APREENDIDOS POR ROUBO DE APARELHO CELULAR https://t.co/NquHzKf5BM,2
"RT @xandalquadros: Com seis casos confirmados, Diamantina tem surto de malária - Gerais - Estado de Minas https://t.co/2Sg4mswHqv",1
"tt Morreu aos 92 anos Mario Soares, figura marcante da política portuguesa - Estado de Minas https://t.co/AIk0zd5oJ4",1
Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/h69o5cCXlE #SomosTodosDilma #Raynniere #BuyRaynniereOnItu…,2
"RT @OGloboPolitica: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/Pls2dpH7j4 https://t.co/7u5I9Kqa1F",2
RT @diamantelilas: Governo de MG põe em sigilo dados sobre voos de Pimentel https://t.co/9EKAF4tiD6 Via Folha de S.Paulo. Isso é um absurdo…,0
"RT @ReginaldoLopes: O Governo de #Minas vai liberar R$ 770.452,56 para obras na #Escola Est. Pedro Lessa, em São Miguel do Anta. Saiba + ht…",2
@PMMG190 - PM recupera bicicleta e prende dupla por furto e receptação https://t.co/kbunxLOaro,2
"RT @alexlimareal: Sério, qual é a fixação de Pimentel com helicópteros?  https://t.co/3TdMmmzN06 https://t.co/lHMkcDeqv9",0
Chamada inicial para designação terá início no dia 18 de janeiro de 2017 https://t.co/RT0NOvrbL5,2
Políticas da Secretaria de Estado de Esportes contemplam população idosa. https://t.co/r680JmrhpR https://t.co/0l6jZDx5TM,2
Ursos-polares são ameaçados por poluentes químicos - Estado de Minas https://t.co/G52TYfCIvd,1
"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",0
"Sou aquela pessoa que precisei mudar de estado, pra perceber como não existe lugar mais acolhedor do que Minas Gerais. Amo essa porra. �",1
"O PÚBLICO E O PRIVADO, o presidente de Minas Gerais Raul Soares e o governador Fernando Pimentel... https://t.co/cAZ9mxPxxX",1
Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/uGOKth4Nl4 https://t.co/K6uHiTTlpz,2
E governo ainda quer indenizar a família dos bandidos? @STF_oficial @MichelTemer #PresoTemQueTrabalhar… https://t.co/0AslI14vLK,1
Le puse mg a alguien en fb en un estado Y ME LLENO DE MG LAS FOTOS POR FAVOR YA ME ACORDÉ PORQUE NO USABA ESO,1
"RT @RevistaISTOE: Mesmo em ‘calamidade financeira’, governo de Fernando Pimentel em MG compra mais dois helicópteros. https://t.co/vAdSKiBh…",0
RT @AnjokaMaximo: @o_antagonista  Põe na conta do @STF_oficial  que não cumpriu seu papel de afastar Pimentel. o Estado de MG pode cobrar T…,1
"RT @edmilsonpapo10: Após decretar falência do Estado de Minas, Pimentel tá comprando mais 2 helicópteros... Teremos mtos feriados em 2017..…",0
RT @josetomazfilho: BB avisa Justiça que governo de MG desgovernado pelo PT não tem recursos em conta judicial https://t.co/YZH7JZUJG3 …,0
Araxá recebe novas doses da vacina contra febre amarela https://t.co/pwQnP2u2Ox,2
@rod0liveira leio o estado de minas impresso quase todo dia. Domingo é certo  Ler jornal é gostoso demais,1
"RT @felipefonte: Com três anos, presídio privado em Minas Gerais não teve rebeliões. E agora, José? https://t.co/zOGi877LRn",2
"""Em dois anos, o governo Pimentel (MG) fez mais, positivamente, para educação, do que os 12 anos de tucanato"", dispara dep @cristianominas",2
RT @Myst_Mi: É um escárnio!!!   Pimentel = Imperador absolutista  -->>  Governo de Minas Gerais compra mais dois helicópteros -  https://t.…,0
"� PATROCÍNIO/ � MG  GRANDE APREENSÃO DE DROGAS NO BAIRRO ENEAS  Policias militares integrantes do TÁTICO MÓVEL,... https://t.co/438tqfRLCY",2
"RT @Antonio902Car: O governador de Minas Gerais, Fernando Pimentel, causou uma verdadeira comoção ao utilizar um helicóptero do... https://…",0
"RT @rehventura: Eu queria ter a autoestima do Aecio. Perdeu em Minas p/ presidente, governador e agora a prefeitura, mas ainda acredita ter…",1
@baekliar o governo de minas dá ate estojo???????socorro,1
#namídia IFTM abre seleção para professores  substitutos em Uberlândia #G1 https://t.co/dkTlJqJByG,2
Já pensou em usar energia no tanque de leite . Nós vamos de surpreender. Atendemos todo estado de Minas Gerais... https://t.co/1WvxNiZ2iS,1
RT @fera2k: Presídio privado em Minas Gerais nunca teve rebeliões. https://t.co/lKC8nj3Dpl,2
RT @aunsoy: De reis do lucro a banqueiros falidos - Economia - Estado de Minas https://t.co/0m57Xp8WLn@,1
"Mal los saqueos a comercios, peor los orquestados por el estado. ¿Y los saqueos a las minas, a PEMEX y al erario? ¿Esos no indignan?  #PRIAN",1
Minas vai dobrar oferta de trabalho e estudo nos presídios do Estado https://t.co/IQ3FrbiBjM https://t.co/hSkth0JrhU,1
minas gerais eh um estado mágico de anjos !,1
"@ReisDdaniel qualquer 1 tem mais brasileiro q o alt mineiro. ate o bahia se trocasse de estado com o cruzeiro ,bahia seria o maior de minas",1
RT @vemprarua: Arroz de terceira!     BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/SZtiWxZtKt,0
Pará de Minas tem 88% de cobertura vacinal contra a febre amarela e estoques normalizados https://t.co/7vZCM5lhIu,2
Araxá recebe novas doses da vacina contra febre amarela https://t.co/dFIe66wFYt,2
[Corrupção] Corrupção expulsa 38 servidores do Governo de Minas em dois anos - Bhaz https://t.co/BipJxuGneR… https://t.co/P8qrjgJs71,2
"@Bella_DiGenaro y patea con las 2 patas, además el wueon es zurdos, con todas las minas buenas q a estado, se le va el gusto atrás?",1
RT @rtoffoli: Consultando o RAB da Anac é possível ver que o prefixo do helicóptero usado por Pimentel é de fato do Governo de Minas. https…,0
RT @CacoBrasil2: POLÍCIA FEDERAL prende um homem por tráfico internacional de drogas com 10kg de cocaína em aeroporto de MG https://t.co/8W…,2
RT @TransitoBH: Detran-MG realiza ações de educação de trânsito durante mês de fevereiro - Gerais - Estado de Minas https://t.co/ogQje0jEk5,2
Suspeitos de envolvimento com tráfico de drogas são detidos em Belo Horizonte https://t.co/dfN77tTRaP #SomosTodosDilma #Raynniere #BuyRayn…,2
@PMMG190 - Araguari - PM apreende suspeitos com drogas e dinheiro https://t.co/2R3ZBopqjb,2
RT @soeiroanita: Governador Valadares registra dois assassinatos em menos de uma hora https://t.co/7ivjhH1NJo https://t.co/EpRmvbdxXQ,1
"RT @Larry1906: Esse Secretário de Temer, o imbecil Bruno Júlio (PMDB-MG),  é a cara do governo Golpista.",0
"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",0
Meirelles diz que teve conversa abrangente com Cármen Lúcia - Politica - Estado de Minas https://t.co/Su9Cp962Rn,1
"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",0
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/4k8YgXo3cj,2
Caminhoneiro suspeito de forjar roubo de carga é preso em Araxá https://t.co/PUZKL4G8Gr,2
RT @infomoney: Banco do Brasil avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/xX9wSOLNEv #mercados_IM,0
"RT @edmarnarrador: É grave o estado de saúde do atacante Michael, que disputou o Brasileirão pelo América/MG. O carro em que estava colidiu…",1
"Minas Gerais foi quebrada pelo PT. E o Governador Pimentel usa helicóptero oficial pra levar e buscar seu ""pimpolho"" no sítio. Pasmem!!!�",0
"RT @Silvio_MKT: Se beber n dirija, se for filho d Fernando Pimentel, governador d Minas, n se preocupe, um helicóptero pago c/ dinheiro púb…",0
RT @belemfala: NENHUMA REBELIÃO EM 10 ANOS DE FUNCIONAMENTO. Presídio em Minas adota novo modelo e recupera 60% dos presos | https://t.co/e…,2
Governo busca nome para substituir secretário que defendeu massacres - Politica - Estado de Minas https://t.co/QQxlNcsxTK,1
Caminhoneiro suspeito de forjar roubo de carga é preso em Araxá https://t.co/Z5pm2XXCTv https://t.co/4h7vqYBims,2
"Rindo da cara do contribuinte! Sonia Sabino - O povo de Minas não sabe votar, votaram na Dilma para presidente, no… https://t.co/eSuHtRLFbl",0
POMPÉU-MG: Assista o momento da prisão dos responsáveis pelo tiroteio em frente ao quartel… https://t.co/fZR65r3UFl https://t.co/FciZU4IP9p,2
@PMMG190 - Menor preso após furto a residência em Oliveira https://t.co/18s2GNMg2R,2
Jovem é preso suspeito de violência doméstica e cárcere em Uberlândia https://t.co/RlZ9HjXr2p,2
"@PMMG190 - BRASILÂNDIA DE MINAS - AUTOR DE TRÁFICO DE DROGAS É PRESO, MACONHA E ARMA SE FOGO SÃO TIRADAS DE ... https://t.co/STBaeG1SOX",2
Justiça trava acesso a voos de governador de MG em aeronaves oficiais ou fretadas https://t.co/uodoV6D2F3,0
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
RT @luciaanacruz: Como quieren que supere brc si me siguen dando mg al video de Micaela en grisu con su estado de bipolaridad.,1
E governo ainda quer indenizar a família dos bandidos? @STF_oficial @MichelTemer #PresoTemQueTrabalhar… https://t.co/xByig3uJKR,1
RT @Ary_AntiPT: ESCARNIO IV COM 3 FILHO'S FERNANDO PIMENTEL É A CALAMIDADE  Governo de Minas Gerais compra mais dois helicópteros  https://…,0
PM apreende drogas na casa de avós de adolescente em Montes Claros https://t.co/9Cnui8QrVE,2
Prefeitura amplia horário de vacinação após caso de febre amarela em Poços https://t.co/wlITtIVE5O https://t.co/pqYj12XHIs,2
Ação do Governo de Minas Gerais beneficiará 12 mil agricultores familiares https://t.co/9Q0Y3FyCb1,2
Grupo é detido após roubo e carreta recuperada em MG https://t.co/Q9vWjPEU2a #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes,2
"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/FMVraLj4yU https://t.co/9l4Xketx4V",2
"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",0
RT @Gisaieira: Vereador preso vai receber salário de R$ 9 mil em Caratinga - Politica - Estado de Minas https://t.co/XNsAkX4bT2,0
